% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=149777, Fri Sep  5 14:59:40 2025, <python>{}</python>
69 552 0.0860103392638244 1 0 1.0 0.6048018069195754 1.0 1.0
70 560 0.09545501737198822 1 0 1.0 0.6048018069195754 1.0 1.0
71 568 0.0841448312037276 1 0 1.0 0.6048018069195754 1.0 1.0
72 576 0.09426457487922575 1 0 1.0 0.6048018069195754 1.0 1.0
73 584 0.09289085338247619 1 0 1.0 0.6048018069195754 1.0 1.0
74 592 0.10576161771021957 1 0 1.0 0.6048018069195754 1.0 1.0
75 600 0.11542703533081687 1 0 1.0 0.6048018069195754 1.0 1.0
76 608 0.1275752807577321 1 0 1.0 0.6048018069195754 1.0 1.0
77 616 0.13637269006422137 1 0 1.0 0.6048018069195754 1.0 1.0
78 624 0.13113611974749143 1 0 1.0 0.6048018069195754 1.0 1.0
79 632 0.12929186885951882 1 0 1.0 0.6048018069195754 1.0 1.0
80 640 0.11975697773243442 1 0 1.0 0.6048018069195754 1.0 1.0
81 648 0.12822092557097586 1 0 1.0 0.6048018069195754 1.0 1.0
82 656 0.12125112551669553 1 0 1.0 0.6048018069195754 1.0 1.0
83 664 0.11649842517884813 1 0 1.0 0.6048018069195754 1.0 1.0
84 672 0.09967998275342384 1 0 1.0 0.6048018069195754 1.0 1.0
85 680 0.09475758751941817 1 0 1.0 0.6048018069195754 1.0 1.0
86 688 0.08381390252155034 1 0 1.0 0.6048018069195754 1.0 1.0
87 696 0.07473837895291649 1 0 1.0 0.6048018069195754 1.0 1.0
88 704 0.06773701625854256 1 0 1.0 0.6048018069195754 1.0 1.0
89 712 0.06776404788619332 1 0 1.0 0.6048018069195754 1.0 1.0
90 720 0.06574439320836742 1 0 1.0 0.6048018069195754 1.0 1.0
91 728 0.06995902034919095 1 0 1.0 0.6048018069195754 1.0 1.0
92 736 0.06883013508152942 1 0 1.0 0.6048018069195754 1.0 1.0
93 744 0.07812152521221048 1 0 1.0 0.6048018069195754 1.0 1.0
94 752 0.08973385943177416 1 0 1.0 0.6048018069195754 1.0 1.0
95 760 0.09260186299083309 1 0 1.0 0.6048018069195754 1.0 1.0
96 768 0.0992192457367441 1 0 1.0 0.6048018069195754 1.0 1.0
97 776 0.09934193203797902 1 0 1.0 0.6048018069195754 1.0 1.0
98 784 0.09021273181340927 1 0 1.0 0.6048018069195754 1.0 1.0
99 792 0.08827589834530614 1 0 1.0 0.6048018069195754 1.0 1.0
100 800 0.08427567906641398 1 0 1.0 0.6048018069195754 1.0 1.0
101 808 0.06967974513143219 1 0 1.0 0.6048018069195754 1.0 1.0
102 816 0.0665864771966699 1 0 1.0 0.6048018069195754 1.0 1.0
