% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=149777, Fri Sep  5 14:59:40 2025
1 8 -0.09077211118739434 -0.05865595559641139 0.01633787317063526 0.15708762945498977 0.89623258168146 0.9823387994857985 1.0277743395058754 1.0841852007893515
2 16 -0.09077211118739434 -0.05865595559641139 0.01633787317063526 0.15708762945498977 0.89623258168146 0.9823387994857985 1.0277743395058754 1.0841852007893515
3 24 -0.09077211118739434 -0.05865595559641139 0.01633787317063526 0.15708762945498977 0.89623258168146 0.9823387994857985 1.0277743395058754 1.0841852007893515
4 32 -0.09077211118739434 -0.05865595559641139 0.01633787317063526 0.15708762945498977 0.89623258168146 0.9823387994857985 1.0277743395058754 1.0841852007893515
5 40 -0.13814541795037438 -0.07120787874063593 0.15712584775114022 0.2644800961636078 0.8175226572178146 0.9152873519431725 1.0881781114322802 1.1444536539799475
6 48 -0.13814541795037438 -0.07120787874063593 0.15712584775114022 0.2644800961636078 0.8175226572178146 0.9152873519431725 1.0881781114322802 1.1444536539799475
7 56 -0.13814541795037438 -0.07120787874063593 0.15712584775114022 0.2644800961636078 0.8175226572178146 0.9152873519431725 1.0881781114322802 1.1444536539799475
8 64 -0.13814541795037438 -0.07120787874063593 0.15712584775114022 0.2644800961636078 0.8175226572178146 0.9152873519431725 1.0881781114322802 1.1444536539799475
9 72 -0.20803759466359079 -0.20256926211159432 0.1259708186783992 0.40999344368960866 0.6957063566704386 0.928110564466957 1.0595246916880794 1.2377442680604305
10 80 -0.20803759466359079 -0.20256926211159432 0.1259708186783992 0.40999344368960866 0.6957063566704386 0.928110564466957 1.0595246916880794 1.2377442680604305
11 88 -0.20803759466359079 -0.20256926211159432 0.1259708186783992 0.40999344368960866 0.6957063566704386 0.928110564466957 1.0595246916880794 1.2377442680604305
12 96 -0.20803759466359079 -0.20256926211159432 0.1259708186783992 0.40999344368960866 0.6957063566704386 0.928110564466957 1.0595246916880794 1.2377442680604305
